Order,Family,Genus,Species,Biogeographical Realm,Biome,Ecol Region,Community,Host,Continent,Country,State_Province,Location,Lat_Degrees,Lat_Min,Lat_Sec,North_South,Lat_Origin,Long_Degrees,Long_Min,Long_Sec,East_West,Long_Origin,Climatic Zone,Hemisphere,Soil pH,Soil P,Soil N,Soil C,Organic Matter,Temperature,Temp_Data,Precipitation,Prec_Origin,Altitude,Altitude_Origin,Other Literature?,Description?,INVAM?,Heavy Metals,Collector,Source,Year,Reference Title,Notes,pH,Eco region
Glomerales,Glomeraceae,Glomus,microcarpum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,trufemii,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,longula,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Scutellospora,pernambucana,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Dentiscutata,biornata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Scutellospora,alterata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serrinha,8,31,29,s,m,37,14,17,w,m,Tropical,South,4.5,4.86,,,3.43,,,,,685,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,macrocarpum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Sclerocystis,coremioides,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,glomerulatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,microaggregatum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,brohultii,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,ambisporum,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Gigaspora,gigantea,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Gigaspora,margarita,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Gigaspora,albida,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,mellea,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Scutellospora,calospora,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Racocetra,coralloidea,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Cetraspora,pellucida,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,tuberculata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Dentiscutata,cerradensis,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Paradentiscutata,bahiana,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Dentiscutata,savannicola,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Gigasporaceae,Gigaspora,decipiens,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Glomus,trufemii,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,longula,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,scrobiculata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,foveata,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
Diversisporales,Acaulosporaceae,Acaulospora,morrowiae,Neotropical,Tropical and Subtropical Dry Broadleaf Forests,Caatinga,,,S. America,Brazil,Pernambuco,Serra Branca,8,32,25,s,m,37,15,2,w,m,Tropical,South,4.8,12.1,,,5.23,25,M,,,657,g,1,0,0,0,Marinho F,Field,2019,"Marinho F, Oehl F, Silva IR, Coyne D, Veras JSN, Maia LC. 2019. High diversity of arbuscular mycorrhizal fungi in natural and anthropized sites of a Brazilian tropical dry forest (Caatinga). Fungal Ecology 40:82-91.","Soil pH, P and OM are average of three sites.",,
